"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"modifications"	"charge"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"1005"	"1007"	"1010"	"1011"	"1012"	"1013"	"1015"	"1017"	"1018"	"1019"	"1022"	"2004"	"2006"	"2010"	"2011"	"2012"	"2013"	"2014"	"2015"	"2016"	"2019"	"2022"	"2024"	"2026"	"2028"	"2029"
"CHEBI:72665"	"C18H34O4"	"CCCCCC(O)C(O)CC=C/CCCCCCCC(O)=O"	"InChI=1S/C18H34O4/c1-2-3-10-13-16(19)17(20)14-11-8-6-4-5-7-9-12-15-18(21)22/h8,11,16-17,19-20H,2-7,9-10,12-15H2,1H3,(H,21,22)/b11-8-"	"12,13-DiHOME"	"313.2"	"183.2"	"[M-H]-"	"-"	""	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	"0.600528366"	"0.214256353"	"0.466512044"	"0.686560895"	"0.317003612"	"0.67546096"	"0.567865277"	"0.281116561"	"0.430921553"	"0.399843564"	"0.571712403"	"0.536357004"	"0.325750257"	"0.65206681"	"0.888060245"	"0.512056768"	"0.849127484"	"0.399151102"	"0.531142728"	"0.167975915"	"0.463368913"	"0.362957827"	"0.430484763"	"0.294238534"	"0.436086452"	"0.550229638"
"CHEBI:38299"	"C18H32O3"	"CCCCCC1OC1CC=C/CCCCCCCC(O)=O"	"InChI=1S/C18H32O3/c1-2-3-10-13-16-17(21-16)14-11-8-6-4-5-7-9-12-15-18(19)20/h8,11,16-17H,2-7,9-10,12-15H2,1H3,(H,19,20)/b11-8-"	"12,13-EpOME"	"295.2"	"195.2"	"[M-H]-"	"-"	""	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	"0.293382825"	"0.302453683"	"0.273251732"	"0.41053153"	"0.350261524"	"0.349233346"	"0.287233654"	"0.381235618"	"0.337077982"	"0.341935295"	"0.291844633"	"0.28224534"	"0.396801394"	"0.384788068"	"0.331516883"	"0.366868934"	"0.338674027"	"0.365938953"	"0.406230203"	"0.286039381"	"0.301373238"	"0.369117936"	"0.325098468"	"0.325053719"	"0.308531807"	"0.341222027"
"CHEBI:19138"	"C20H32O3"	"[H]C(CCCC(O)=O)=CCC([H])=CC([H])=CC(O)CC([H])=CCCCCC"	"InChI=1S/C20H32O3/c1-2-3-4-5-10-13-16-19(21)17-14-11-8-6-7-9-12-15-18-20(22)23/h7-11,13-14,17,19,21H,2-6,12,15-16,18H2,1H3,(H,22,23)"	"12-HETE"	"319.2"	"179.2"	"[M-H]-"	"-"	""	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	"5.823762333"	"12.72131396"	"17.12374985"	"14.92806729"	"50.19030039"	"31.64413574"	"12.56679978"	"3.858340241"	"16.60586336"	"19.01642191"	"13.75738261"	"3.499980342"	"11.0261027"	"84.76233257"	"5.475139122"	"24.33359351"	"14.01510352"	"13.57002329"	"7.023451893"	"10.67217904"	"5.478344244"	"2.839153194"	"16.74210519"	"8.356310742"	"16.82326569"	"43.08685169"
"CHEBI:34151"	"C20H30O3"	"CCCCCC=C/CC(=O)C=CC=C/CC=C/CCCC(O)=O"	"InChI=1S/C20H30O3/c1-2-3-4-5-10-13-16-19(21)17-14-11-8-6-7-9-12-15-18-20(22)23/h7-11,13-14,17H,2-6,12,15-16,18H2,1H3,(H,22,23)/b9-7-,11-8-,13-10-,17-14+"	"12-KETE"	""	""	"[M-H]-"	"-"	""	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	"8.700943706"	"1.89481446"	"0.411782505"	"1.663004876"	"6.451020133"	"8.223303058"	"3.751023988"	"4.113769369"	"3.452098262"	"1.117929027"	"4.171949681"	"1.958085872"	"7.839526701"	"1.756790727"	"1.696325185"	"2.560848453"	"5.552704907"	"1.269781421"	"6.696184363"	"0.891712869"	"1.638170578"	"4.412213783"	"0.213855666"	"4.759957381"	"1.254430673"	"1.746880922"
"CHEBI:88345"	"C20H30O3"	"C(CC)=CC/C=CC[C@@H](/C=C/C=CC/C=CCCCC(=O)O)O"	"InChI=1S/C20H30O3/c1-2-3-4-5-10-13-16-19(21)17-14-11-8-6-7-9-12-15-18-20(22)23/h3-4,7-11,13-14,17,19,21H,2,5-6,12,15-16,18H2,1H3,(H,22,23)/b4-3-,9-7-,11-8-,13-10-,17-14+/t19-/m0/s1"	"12S-HEPE"	"317.2"	"179.1"	"[M-H]-"	"-"	""	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	"0.088481772"	"0.167941446"	"0.199174526"	"0.091836735"	"1.113382344"	"1.694117467"	"0.738603059"	"0.077334735"	"0.249787401"	"0.492252511"	"0.717707199"	"0.0682348"	"0.287886628"	"1.977871416"	"0.105425575"	"0.596599863"	"0.428268172"	"0.153574457"	"0.083924783"	"0.102145464"	"0.104344793"	"0.057835523"	"0.215361872"	"0.150064291"	"0.303226946"	"0.726756137"
"CHEBI:63977"	"C17H28O3"	"CCCCC[C@H](O)C=CC=CCC=C/CCCC(O)=O"	"InChI=1S/C17H28O3/c1-2-3-10-13-16(18)14-11-8-6-4-5-7-9-12-15-17(19)20/h5-8,11,14,16,18H,2-4,9-10,12-13,15H2,1H3,(H,19,20)/b7-5-,8-6+,14-11+/t16-/m0/s1"	"12S-HHTrE"	"279.2"	"179.2"	"[M-H]-"	"-"	""	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	"0.084378405"	"0.243126533"	"0.397980409"	"0.370545142"	"2.498484506"	"0.266139026"	"0.209867765"	"0.033043132"	"0.197660556"	"0.174615936"	"0.152532375"	"0.030855025"	"0.342142913"	"4.773342264"	"0.059421826"	"0.587377678"	"0.789009557"	"0.294587368"	"0.115224359"	"0.229021502"	"0.182336768"	"0.049356703"	"0.459080178"	"0.234205003"	"0.634347789"	"2.177950461"
"CHEBI:15626"	"C20H32O4"	"CCCCCC=C/C[C@H](OO)C=CC=C/CC=C/CCCC(O)=O"	"InChI=1S/C20H32O4/c1-2-3-4-5-10-13-16-19(24-23)17-14-11-8-6-7-9-12-15-18-20(21)22/h7-11,13-14,17,19,23H,2-6,12,15-16,18H2,1H3,(H,21,22)/b9-7-,11-8-,13-10-,17-14+/t19-/m0/s1"	"12S-HpETE"	""	""	"[M-H]-"	"-"	""	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	"0.117949183"	"0.142341927"	"0.061249656"	"0.081917317"	"0.138781596"	"0.121270246"	"0.073743982"	"0.111889655"	"0.069293191"	"0.102359893"	"0.144264778"	"0.050739295"	"0.117550359"	"0.235035182"	"0.103993082"	"0.101532942"	"0.115341457"	"0.083097221"	"0.089675755"	"0.107589126"	"0.066534597"	"0.054062723"	"0.062702177"	"0.077265197"	"0.084074713"	"0.128960863"
"CHEBI:72603"	"C20H32O5"	"CCCCCC(=O)CC[C@@H]1[C@@H](C\C=C/CCCC(O)=O)[C@@H](O)CC1=O"	"InChI=1S/C20H32O5/c1-2-3-6-9-15(21)12-13-17-16(18(22)14-19(17)23)10-7-4-5-8-11-20(24)25/h4,7,16-18,22H,2-3,5-6,8-14H2,1H3,(H,24,25)/b7-4-/t16-,17-,18+/m1/s1"	"13,14-dihydro-15-keto-PGD2"	""	""	"[M-H]-"	"-"	""	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	"0.027825215"	"0.031733463"	"0.00194417"	"0.021029577"	"0.112230684"	"0.131682832"	"0.028244048"	"0.020039618"	"0.047817423"	"0.013633469"	"0.020690938"	"0.008369274"	"0.021440812"	"0.035997325"	"0.008969527"	"0.026972985"	"0.021905724"	"0.031897528"	"0.028196117"	"0.004669578"	"0.021981516"	"0.012410977"	"0.001851325"	"0.013966218"	"0.020250927"	"0.033861017"
"CHEBI:15550"	"C20H32O5"	"CCCCCC(=O)CC[C@H]1[C@H](O)CC(=O)[C@@H]1CC=C/CCCC(O)=O"	"InChI=1S/C20H32O5/c1-2-3-6-9-15(21)12-13-17-16(18(22)14-19(17)23)10-7-4-5-8-11-20(24)25/h4,7,16-17,19,23H,2-3,5-6,8-14H2,1H3,(H,24,25)/b7-4-/t16-,17-,19-/m1/s1"	"13,14-dihydro-15-keto-PGE2"	""	""	"[M-H]-"	"-"	""	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	"0.014316195"	"0.037887808"	"0.003209353"	"0.014376027"	"0.058201705"	"0.107298006"	"0.036978997"	"0.026770504"	"0.041909824"	"0.022052505"	"0.029777147"	"0.017060724"	"0.020403103"	"0.015032195"	"0.010877561"	"0.010242441"	"0.025723089"	"0.024467143"	"0.022916635"	"0.007780993"	"0.022610349"	"0.009695666"	"0.001179234"	"0.012543325"	"0.015004359"	"0.023325987"
"CHEBI:63976"	"C20H34O5"	"CCCCCC(=O)CC[C@H]1[C@H](O)C[C@H](O)[C@@H]1CC=C/CCCC(O)=O"	"InChI=1S/C20H34O5/c1-2-3-6-9-15(21)12-13-17-16(18(22)14-19(17)23)10-7-4-5-8-11-20(24)25/h4,7,16-19,22-23H,2-3,5-6,8-14H2,1H3,(H,24,25)/b7-4-/t16-,17-,18+,19-/m1/s1"	"13,14-dihydro-15-keto-PGF2a"	""	""	"[M-H]-"	"-"	""	"NCBITAXON:http://purl.bioontology.org/ontology/NCBITAXON/9606"	"Homo sapiens"	""	""	""	""	""	""	""	""	""	"0.050657505"	"0.037388509"	"0.027054345"	"0.041204999"	"0.089514163"	"0.224669864"	"0.065075092"	"0.056673275"	"0.036838043"	"0.036097134"	"0.080761589"	"0.028230537"	"0.03928493"	"0.115401447"	"0.044872026"	"0.066593087"	"0.061160358"	"0.04403629"	"0.055103209"	"0.039921416"	"0.033644905"	"0.042922293"	"0.04617582"	"0.040815693"	"0.097138144"	"0.065978929"
